"","value","L1"
"134","
			
			
			
				어메이징 스파이더맨
			
			
			딱 잘라서 정말 어메이징한게 없다. 이래서 내가 샘 레이미의 스파이더맨을 더 좋아하는 걸지도. 
			
			
			
				
				
				
				신고
			
			
			",14
"135","
			
			
			
				어메이징 스파이더맨
			
			
			음.. 토비 맥과이어판이 훨신 재밌고 무엇보다 이번 앤드류판은 슈트의 디자인이 이상합니다..뭐랄까 스파이디같지 않다고나 할까.... 내용은... 데이트용으론 볼만하겠네요..;; 
			
			
			
				
				
				
				신고
			
			
			",14
"136","
			
			
			
				어메이징 스파이더맨
			
			
			진짜 앤드류 가필드 존잘에다가 연기도 개잘함 
			
			
			
				
				
				
				신고
			
			
			",14
"137","
			
			
			
				어메이징 스파이더맨
			
			
			좀 실망스럽긴 했지만 그래도 재밌었음 꿀잼 
			
			
			
				
				
				
				신고
			
			
			",14
"138","
			
			
			
				어메이징 스파이더맨
			
			
			나는 어릴때부터 1,2,3 다봣는데....지금 새로나온 어메이징 스파이더맨은 영웅으로서의 고독은 없는것같다...그냥 초능력생긴 애같이 행동하는게 토비 맥과이어 나올때의 스파이더맨하고 전혀 다른듯...다시 토비가 나왓으면... 
			
			
			
				
				
				
				신고
			
			
			",14
"139","
			
			
			
				어메이징 스파이더맨
			
			
			솔직히 전작이 정말 훌륭하다지만,이 정도도 솔직히 괜찮은데 평점을왜 이렇게 주는지 모르겠다;; 
			
			
			
				
				
				
				신고
			
			
			",14
"140","
			
			
			
				어메이징 스파이더맨
			
			
			전작보다 100 재밌다. 배우, 내용 모두 세련됨 
			
			
			
				
				
				
				신고
			
			
			",14
"141","
			
			
			
				어메이징 스파이더맨
			
			
			솔직히 원작 스파이더맨을 보기 전에 이걸 봤고 어메이징 스파이더맨2 까지 보고 원작을 봤기 때문에 난 어메이징이 더 재밌었다. 그래서 난 여전히 앤드류 스파이더맨 빠순이다. 
			
			
			
				
				
				
				신고
			
			
			",15
"142","
			
			
			
				어메이징 스파이더맨
			
			
			킬링 타임으로 보려 했는데, 상상 이상!어메이징했네요! 
			
			
			
				
				
				
				신고
			
			
			",15
"143","
			
			
			
				어메이징 스파이더맨
			
			
			솔직히 엠마스톤아니었음 개망했을지도모르는 영화 그래도 엠마스톤만으로 9점준다 
			
			
			
				
				
				
				신고
			
			
			",15
"144","
			
			
			
				어메이징 스파이더맨
			
			
			감독 바뀐 티가 확난다 내용전개 같은게  정말 별로였다 .. 샘레이미때가 훨씬 재밌음 
			
			
			
				
				
				
				신고
			
			
			",15
"145","
			
			
			
				어메이징 스파이더맨
			
			
			충분히 흥미로운 재설계. 과학적 영특함과 초능력까지 겸비한 주인공의 탄생. 그런데 여친 아빠가 남긴 유언을 무시하다니... 
			
			
			
				
				
				
				신고
			
			
			",15
"146","
			
			
			
				어메이징 스파이더맨
			
			
			샘 레이미의 스파이더맨이 너무나 그립다... 
			
			
			
				
				
				
				신고
			
			
			",15
"147","
			
			
			
				어메이징 스파이더맨
			
			
			와 노래 겁나조앙 ㅋ ㅋ 추천 
			
			
			
				
				
				
				신고
			
			
			",15
"148","
			
			
			
				어메이징 스파이더맨
			
			
			세련된 요즘 버전으로 재탄생한 거미인간 
			
			
			
				
				
				
				신고
			
			
			",15
"149","
			
			
			
				어메이징 스파이더맨
			
			
			재밌어요ㅎ(10자) 
			
			
			
				
				
				
				신고
			
			
			",15
"150","
			
			
			
				어메이징 스파이더맨
			
			
			뭐랄까.  오락성은 그럭저럭.  전작 시리즈에 비해 인물 심리 묘사도 부족하고,  개연성도  부족함. 
			
			
			
				
				
				
				신고
			
			
			",15
"151","
			
			
			
				어메이징 스파이더맨
			
			
			엠마 스톤이 좋지만 전작에  컨스틴 던스틴 이더 잘어울린다 
			
			
			
				
				
				
				신고
			
			
			",16
"152","
			
			
			
				어메이징 스파이더맨
			
			
			스파이더맨만의 재미는 있습니다. 저도 토비에게 익숙해져있어서 그런지..ㅠㅠ 
			
			
			
				
				
				
				신고
			
			
			",16
"153","
			
			
			
				어메이징 스파이더맨
			
			
			애초에 별 기대도 안 했었다. 앤드류 가필드가 심각한 발연기가 아님에도 영화 자체의 분위기와 흐름때문에 삼촌이 죽어도 고뇌스러움이 없었다. 7점은 엠마 스톤의 미모가 다 해먹었음 
			
			
			
				
				
				
				신고
			
			
			",16
"154","
			
			
			
				어메이징 스파이더맨
			
			
			오, 토비 맥과이어 팬들의 평점 세상... 
			
			
			
				
				
				
				신고
			
			
			",16
"155","
			
			
			
				어메이징 스파이더맨
			
			
			배우캐스팅이좋고,부모이야기, 여주인공 활약 등 기존 스파이더맨에서 색다른  시도는 좋으나 피터 성격이 전작이 더 잘맞아떨어지다보니 공감도가 떨이지며 내용 전개나 액션도 많이 부족하게 느껴짐.중간 중간 흐르는 음악들이 왜 이리 거슬리는지..후하게줘서8점 
			
			
			
				
				
				
				신고
			
			
			",16
"156","
			
			
			
				어메이징 스파이더맨
			
			
			재밌는데 월케 평이 낮아ㅠㅠ 
			
			
			
				
				
				
				신고
			
			
			",16
"157","
			
			
			
				어메이징 스파이더맨
			
			
			기대에 비하면 매우 실망스러운 영화이다. 
			
			
			
				
				
				
				신고
			
			
			",16
"158","
			
			
			
				어메이징 스파이더맨
			
			
			조금 뜬금 없는 장면이 있지만 그래도 재밌다. 스파이더맨 자체는 원작에 가깝고. 무엇보다 엠마 스톤이 ㅎㅇㅎㅇ 
			
			
			
				
				
				
				신고
			
			
			",16
"159","
			
			
			
				어메이징 스파이더맨
			
			
			담백하다...북어국을 먹은 기분이야..ㅎ 
			
			
			
				
				
				
				신고
			
			
			",16
"160","
			
			
			
				어메이징 스파이더맨
			
			
			2014.08.16 
			
			
			
				
				
				
				신고
			
			
			",16
"161","
			
			
			
				어메이징 스파이더맨
			
			
			우오 !! 잼있다 !!!! 
			
			
			
				
				
				
				신고
			
			
			",17
"162","
			
			
			
				어메이징 스파이더맨
			
			
			히어로의 고뇌를 보여달라고해서 사생활을 보여줬더니, 액션영화가 아니라고 사람들이 까기 시작했다. 
			
			
			
				
				
				
				신고
			
			
			",17
"163","
			
			
			
				어메이징 스파이더맨
			
			
			다시 봤는데 재밌네ㅎㅎ 
			
			
			
				
				
				
				신고
			
			
			",17
"164","
			
			
			
				어메이징 스파이더맨
			
			
			평점 왜이러지...?난 괜찮았는데... 
			
			
			
				
				
				
				신고
			
			
			",17
"165","
			
			
			
				어메이징 스파이더맨
			
			
			2002년에 나온 전작보다 나아진점이 없는것 같은데...역시 샘레이미 클라스 ㅎㄷㄷ 
			
			
			
				
				
				
				신고
			
			
			",17
"166","
			
			
			
				어메이징 스파이더맨
			
			
			최고임. 20002년판 스파이더맨은 걍 쓰레기. 
			
			
			
				
				
				
				신고
			
			
			",17
"167","
			
			
			
				어메이징 스파이더맨
			
			
			이토록 사랑스러운 스파이더맨..축쳐진 뒷모습이 클로즈업될때는 안아주고싶다 
			
			
			
				
				
				
				신고
			
			
			",17
"168","
			
			
			
				어메이징 스파이더맨
			
			
			성격 이전에 원본 스파이더맨에 비해 주인공이 너무 약해져서 보는 재미가 확 줄어드네... 주변 사람들의 도움을 받는 스파이더맨이라? 
			
			
			
				
				
				
				신고
			
			
			",17
"169","
			
			
			
				어메이징 스파이더맨
			
			
			캔디같이 팝팝거리는 두 남녀의 하이틴로맨스는 흐뭇한 미소를 짓게 한다. 하지만! 그래서 뭐? 스파이더맨이 이렇게 화려하고 멋지고 탱탱해도 된단말인가? 재해석이 아닌 창조해낸 그 스파이더맨. 전혀 어메이징하지 않은 리부트에 입맛만 다시다. 
			
			
			
				
				
				
				신고
			
			
			",17
"170","
			
			
			
				어메이징 스파이더맨
			
			
			토비가그립다 내 어렷을적 영웅 
			
			
			
				
				
				
				신고
			
			
			",17
"171","
			
			
			
				어메이징 스파이더맨
			
			
			그래도 배우가 마음에 들어서 2점 준다 에라이 
			
			
			
				
				
				
				신고
			
			
			",18
"172","
			
			
			
				어메이징 스파이더맨
			
			
			헐 대박 이게 7점대냐?? 싸구려 한쿡영화나 그냥 봐라!! 
			
			
			
				
				
				
				신고
			
			
			",18
"173","
			
			
			
				어메이징 스파이더맨
			
			
			마지막..아...아...아오... 
			
			
			
				
				
				
				신고
			
			
			",18
"174","
			
			
			
				어메이징 스파이더맨
			
			
			새로운 시작에는 충분. 
			
			
			
				
				
				
				신고
			
			
			",18
"175","
			
			
			
				어메이징 스파이더맨
			
			
			마블은 최고의. 영화는. 못 만들고 최악의 영화는 안 만든다. 
			
			
			
				
				
				
				신고
			
			
			",18
"176","
			
			
			
				어메이징 스파이더맨
			
			
			스토리가다시 원점으로 돌아가서 샘 레이미의 시리즈와 같은 실망이였지민 배우들의 비주얼과 고공웹스윙장면은 이영화를 한층더즐기게 해주는것같다 
			
			
			
				
				
				
				신고
			
			
			",18
"177","
			
			
			
				어메이징 스파이더맨
			
			
			샘레이미 스파이더맨1,2,3이 훨 나음. ㅇㅇ 
			
			
			
				
				
				
				신고
			
			
			",18
"178","
			
			
			
				어메이징 스파이더맨
			
			
			왜들 그러는지 이해가 안되네요 전 개인적으로 너무 너무 감동적이고 재미있게 봤습니다^^앤드류랑 엠마왓슨 너무 보기 좋았어요~ 
			
			
			
				
				
				
				신고
			
			
			",18
"179","
			
			
			
				어메이징 스파이더맨
			
			
			뭔가 다른점이 있나? 싶었는데 기존 스파이더맨과 뭐가 다름? 왜 만들었을까~~ 
			
			
			
				
				
				
				신고
			
			
			",18
"180","
			
			
			
				어메이징 스파이더맨
			
			
			스토리는 정말 꽝이였다 예전 샘레이미의 스파이더맨이 흐ㅓㄹ훨흐러나은것 같다 ㅇㅇㅇ 
			
			
			
				
				
				
				신고
			
			
			",18
"181","
			
			
			
				어메이징 스파이더맨
			
			
			많은사람들이 전작이 좋다는데, 사실 난 전작보다 이 시리즈가 훨씬 좋다. 전작은 주인공성격이 너무 소심해서 다른 재미들을 다떨어트림.. 
			
			
			
				
				
				
				신고
			
			
			",19
"182","
			
			
			
				어메이징 스파이더맨
			
			
			연기/스토리/주인공(여자빼고) 전부 3류급~읅어먹기식영화 너무식상함 그 자체 
			
			
			
				
				
				
				신고
			
			
			",19
"183","
			
			
			
				어메이징 스파이더맨
			
			
			영화관에서 봤는데 리부트 되었다고 해서 기대했다가 실망했음.. 솔직히 샘 레이미가 전작을 너무 잘 만들어놔서 비교당하는 건 어쩔 수 없겠지만... 
			
			
			
				
				
				
				신고
			
			
			",19
"184","
			
			
			
				어메이징 스파이더맨
			
			
			원작 마블코믹스를 좋아하는 사람으로서 전작스파이더맨1,2,3은 별로였는데 어메이징은 진짜스파이더맨이랑 흡사합ㅋㅋㅋ스파이더맨은 말많고 촐싹거려야댐!!!!(데드풀정도는아니지만...)특히 어메이징2는 완전촐싹거렸음 개행복함 
			
			
			
				
				
				
				신고
			
			
			",19
